ckan_id,movie_id,title,full_title,release_year,genres,entity_id
281,431,Carlito's Way,Carlito's Way (1993),1993.0,"['Crime', 'Drama']",281
282,432,City Slickers II: The Legend of Curly's Gold,City Slickers II: The Legend of Curly's Gold (1994),1994.0,"['Adventure', 'Comedy', 'Western']",282
283,433,Clean Slate,Clean Slate (1994),1994.0,['Comedy'],283
284,434,Cliffhanger,Cliffhanger (1993),1993.0,"['Action', 'Adventure', 'Thriller']",284
285,435,Coneheads,Coneheads (1993),1993.0,"['Comedy', 'Sci-Fi']",285
286,436,Color of Night,Color of Night (1994),1994.0,"['Drama', 'Thriller']",286
287,437,Cops and Robbersons,Cops and Robbersons (1994),1994.0,['Comedy'],287
288,438,"Cowboy Way, The","Cowboy Way, The (1994)",1994.0,"['Action', 'Comedy', 'Drama']",288
289,441,Dazed and Confused,Dazed and Confused (1993),1993.0,['Comedy'],289
290,443,"Endless Summer 2, The","Endless Summer 2, The (1994)",1994.0,"['Adventure', 'Documentary']",290
291,444,Even Cowgirls Get the Blues,Even Cowgirls Get the Blues (1993),1993.0,"['Comedy', 'Romance']",291
292,446,Farewell My Concubine (Ba wang bie ji),Farewell My Concubine (Ba wang bie ji) (1993),1993.0,"['Drama', 'Romance']",292
293,449,Fear of a Black Hat,Fear of a Black Hat (1994),1994.0,['Comedy'],293
294,450,With Honors,With Honors (1994),1994.0,"['Comedy', 'Drama']",294
295,451,Flesh and Bone,Flesh and Bone (1993),1993.0,"['Drama', 'Mystery', 'Romance']",295
296,452,Widows' Peak,Widows' Peak (1994),1994.0,['Drama'],296
297,455,Free Willy,Free Willy (1993),1993.0,"['Adventure', 'Children', 'Drama']",297
298,458,Geronimo: An American Legend,Geronimo: An American Legend (1993),1993.0,"['Drama', 'Western']",298
299,460,Getting Even with Dad,Getting Even with Dad (1994),1994.0,['Comedy'],299
300,462,"Good Man in Africa, A","Good Man in Africa, A (1994)",1994.0,"['Action', 'Adventure']",300
301,464,Hard Target,Hard Target (1993),1993.0,"['Action', 'Adventure', 'Crime', 'Thriller']",301
302,465,Heaven & Earth,Heaven & Earth (1993),1993.0,"['Action', 'Drama', 'War']",302
303,466,Hot Shots! Part Deux,Hot Shots! Part Deux (1993),1993.0,"['Action', 'Comedy', 'War']",303
304,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The","Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",1995.0,"['Comedy', 'Romance']",304
305,469,"House of the Spirits, The","House of the Spirits, The (1993)",1993.0,"['Drama', 'Romance']",305
306,470,House Party 3,House Party 3 (1994),1994.0,['Comedy'],306
307,471,"Hudsucker Proxy, The","Hudsucker Proxy, The (1994)",1994.0,['Comedy'],307
308,472,I'll Do Anything,I'll Do Anything (1994),1994.0,"['Comedy', 'Drama']",308
309,475,In the Name of the Father,In the Name of the Father (1993),1993.0,['Drama'],309
310,476,"Inkwell, The","Inkwell, The (1994)",1994.0,"['Comedy', 'Drama']",310
311,477,What's Love Got to Do with It?,What's Love Got to Do with It? (1993),1993.0,"['Drama', 'Musical']",311
312,478,Jimmy Hollywood,Jimmy Hollywood (1994),1994.0,"['Comedy', 'Crime', 'Drama']",312
313,479,Judgment Night,Judgment Night (1993),1993.0,"['Action', 'Crime', 'Thriller']",313
314,480,Jurassic Park,Jurassic Park (1993),1993.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",314
315,482,Killing Zoe,Killing Zoe (1994),1994.0,"['Crime', 'Drama', 'Thriller']",315
316,485,Last Action Hero,Last Action Hero (1993),1993.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']",316
317,486,Life with Mikey,Life with Mikey (1993),1993.0,['Comedy'],317
318,487,Lightning Jack,Lightning Jack (1994),1994.0,"['Comedy', 'Western']",318
319,488,M. Butterfly,M. Butterfly (1993),1993.0,"['Drama', 'Romance']",319
320,490,Malice,Malice (1993),1993.0,['Thriller'],320
321,492,Manhattan Murder Mystery,Manhattan Murder Mystery (1993),1993.0,"['Comedy', 'Mystery']",321
322,493,Menace II Society,Menace II Society (1993),1993.0,"['Action', 'Crime', 'Drama']",322
323,494,Executive Decision,Executive Decision (1996),1996.0,"['Action', 'Adventure', 'Thriller']",323
324,495,In the Realm of the Senses (Ai no corrida),In the Realm of the Senses (Ai no corrida) (1976),1976.0,['Drama'],324
325,496,What Happened Was...,What Happened Was... (1994),1994.0,"['Comedy', 'Drama', 'Romance', 'Thriller']",325
326,500,Mrs. Doubtfire,Mrs. Doubtfire (1993),1993.0,"['Comedy', 'Drama']",326
327,502,"Next Karate Kid, The","Next Karate Kid, The (1994)",1994.0,"['Action', 'Children', 'Romance']",327
328,503,"New Age, The","New Age, The (1994)",1994.0,['Drama'],328
329,506,Orlando,Orlando (1992),1992.0,"['Drama', 'Fantasy', 'Romance']",329
330,507,"Perfect World, A","Perfect World, A (1993)",1993.0,"['Crime', 'Drama', 'Thriller']",330
331,508,Philadelphia,Philadelphia (1993),1993.0,['Drama'],331
332,509,"Piano, The","Piano, The (1993)",1993.0,"['Drama', 'Romance']",332
333,510,Poetic Justice,Poetic Justice (1993),1993.0,['Drama'],333
334,512,"Puppet Masters, The","Puppet Masters, The (1994)",1994.0,"['Horror', 'Sci-Fi']",334
335,513,Radioland Murders,Radioland Murders (1994),1994.0,"['Comedy', 'Mystery', 'Romance']",335
336,514,"Ref, The","Ref, The (1994)",1994.0,['Comedy'],336
337,515,"Remains of the Day, The","Remains of the Day, The (1993)",1993.0,"['Drama', 'Romance']",337
338,516,Renaissance Man,Renaissance Man (1994),1994.0,"['Comedy', 'Drama']",338
339,517,Rising Sun,Rising Sun (1993),1993.0,"['Action', 'Drama', 'Mystery']",339
340,518,"Road to Wellville, The","Road to Wellville, The (1994)",1994.0,['Comedy'],340
341,519,RoboCop 3,RoboCop 3 (1993),1993.0,"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",341
342,520,Robin Hood: Men in Tights,Robin Hood: Men in Tights (1993),1993.0,['Comedy'],342
343,522,Romper Stomper,Romper Stomper (1992),1992.0,"['Action', 'Drama']",343
344,523,Ruby in Paradise,Ruby in Paradise (1993),1993.0,['Drama'],344
345,524,Rudy,Rudy (1993),1993.0,['Drama'],345
346,525,"Saint of Fort Washington, The","Saint of Fort Washington, The (1993)",1993.0,['Drama'],346
347,526,"Savage Nights (Nuits fauves, Les)","Savage Nights (Nuits fauves, Les) (1992)",1992.0,['Drama'],347
348,527,Schindler's List,Schindler's List (1993),1993.0,"['Drama', 'War']",348
349,529,Searching for Bobby Fischer,Searching for Bobby Fischer (1993),1993.0,['Drama'],349
350,532,Serial Mom,Serial Mom (1994),1994.0,"['Comedy', 'Crime', 'Horror']",350
351,535,Short Cuts,Short Cuts (1993),1993.0,['Drama'],351
352,536,"Simple Twist of Fate, A","Simple Twist of Fate, A (1994)",1994.0,['Drama'],352
353,538,Six Degrees of Separation,Six Degrees of Separation (1993),1993.0,['Drama'],353
354,539,Sleepless in Seattle,Sleepless in Seattle (1993),1993.0,"['Comedy', 'Drama', 'Romance']",354
355,540,Sliver,Sliver (1993),1993.0,['Thriller'],355
356,541,Blade Runner,Blade Runner (1982),1982.0,"['Action', 'Sci-Fi', 'Thriller']",356
357,542,Son in Law,Son in Law (1993),1993.0,"['Comedy', 'Drama', 'Romance']",357
358,543,So I Married an Axe Murderer,So I Married an Axe Murderer (1993),1993.0,"['Comedy', 'Romance', 'Thriller']",358
359,544,Striking Distance,Striking Distance (1993),1993.0,"['Action', 'Crime']",359
360,546,Super Mario Bros.,Super Mario Bros. (1993),1993.0,"['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']",360
361,547,Surviving the Game,Surviving the Game (1994),1994.0,"['Action', 'Adventure', 'Thriller']",361
362,548,Terminal Velocity,Terminal Velocity (1994),1994.0,"['Action', 'Mystery', 'Thriller']",362
363,551,"Nightmare Before Christmas, The","Nightmare Before Christmas, The (1993)",1993.0,"['Animation', 'Children', 'Fantasy', 'Musical']",363
364,553,Tombstone,Tombstone (1993),1993.0,"['Action', 'Drama', 'Western']",364
365,554,Trial by Jury,Trial by Jury (1994),1994.0,"['Crime', 'Drama', 'Thriller']",365
366,555,True Romance,True Romance (1993),1993.0,"['Crime', 'Thriller']",366
367,556,"War Room, The","War Room, The (1993)",1993.0,['Documentary'],367
368,558,"Pagemaster, The","Pagemaster, The (1994)",1994.0,"['Action', 'Adventure', 'Animation', 'Children', 'Fantasy']",368
369,559,"Paris, France","Paris, France (1993)",1993.0,['Comedy'],369
370,562,Welcome to the Dollhouse,Welcome to the Dollhouse (1995),1995.0,"['Comedy', 'Drama']",370
371,565,Cronos,Cronos (1993),1993.0,"['Drama', 'Horror']",371
372,566,Naked in New York,Naked in New York (1994),1994.0,"['Comedy', 'Romance']",372
373,567,Kika,Kika (1993),1993.0,"['Comedy', 'Drama']",373
374,568,Bhaji on the Beach,Bhaji on the Beach (1993),1993.0,"['Comedy', 'Drama']",374
375,570,"Slingshot, The (Kådisbellan)","Slingshot, The (Kådisbellan) (1993)",1993.0,"['Comedy', 'Drama']",375
376,572,Foreign Student,Foreign Student (1994),1994.0,['Drama'],376
377,573,"Ciao, Professore! (Io speriamo che me la cavo)","Ciao, Professore! (Io speriamo che me la cavo) (1992)",1992.0,['Drama'],377
378,574,Spanking the Monkey,Spanking the Monkey (1994),1994.0,"['Comedy', 'Drama']",378
379,577,Andre,Andre (1994),1994.0,"['Adventure', 'Children', 'Drama']",379
380,580,Princess Caraboo,Princess Caraboo (1994),1994.0,['Drama'],380
381,581,"Celluloid Closet, The","Celluloid Closet, The (1995)",1995.0,['Documentary'],381
382,584,I Don't Want to Talk About It (De eso no se habla),I Don't Want to Talk About It (De eso no se habla) (1993),1993.0,"['Drama', 'Romance']",382
383,585,"Brady Bunch Movie, The","Brady Bunch Movie, The (1995)",1995.0,['Comedy'],383
384,589,Terminator 2: Judgment Day,Terminator 2: Judgment Day (1991),1991.0,"['Action', 'Sci-Fi']",384
385,590,Dances with Wolves,Dances with Wolves (1990),1990.0,"['Adventure', 'Drama', 'Western']",385
386,591,Tough and Deadly,Tough and Deadly (1995),1995.0,"['Action', 'Drama', 'Thriller']",386
387,593,"Silence of the Lambs, The","Silence of the Lambs, The (1991)",1991.0,"['Crime', 'Horror', 'Thriller']",387
388,597,Pretty Woman,Pretty Woman (1990),1990.0,"['Comedy', 'Romance']",388
389,598,Window to Paris (Okno v Parizh),Window to Paris (Okno v Parizh) (1994),1994.0,"['Comedy', 'Fantasy']",389
390,600,Love and a .45,Love and a .45 (1994),1994.0,"['Action', 'Comedy', 'Crime']",390
391,601,"Wooden Man's Bride, The (Yan shen)","Wooden Man's Bride, The (Yan shen) (1994)",1994.0,['Drama'],391
392,602,"Great Day in Harlem, A","Great Day in Harlem, A (1994)",1994.0,['Documentary'],392
393,606,Candyman: Farewell to the Flesh,Candyman: Farewell to the Flesh (1995),1995.0,"['Fantasy', 'Horror']",393
394,609,Homeward Bound II: Lost in San Francisco,Homeward Bound II: Lost in San Francisco (1996),1996.0,"['Adventure', 'Children']",394
395,610,Heavy Metal,Heavy Metal (1981),1981.0,"['Action', 'Adventure', 'Animation', 'Horror', 'Sci-Fi']",395
396,611,Hellraiser: Bloodline,Hellraiser: Bloodline (1996),1996.0,"['Action', 'Horror', 'Sci-Fi']",396
397,612,"Pallbearer, The","Pallbearer, The (1996)",1996.0,['Comedy'],397
398,615,Bread and Chocolate (Pane e cioccolata),Bread and Chocolate (Pane e cioccolata) (1973),1973.0,"['Comedy', 'Drama']",398
399,616,"Aristocats, The","Aristocats, The (1970)",1970.0,"['Animation', 'Children']",399
400,617,"Flower of My Secret, The (La flor de mi secreto)","Flower of My Secret, The (La flor de mi secreto) (1995)",1995.0,"['Comedy', 'Drama']",400
401,618,Two Much,Two Much (1995),1995.0,"['Comedy', 'Romance']",401
402,619,Ed,Ed (1996),1996.0,['Comedy'],402
403,620,Scream of Stone (Cerro Torre: Schrei aus Stein),Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),1991.0,['Drama'],403
404,621,My Favorite Season,My Favorite Season (1993),1993.0,['Drama'],404
405,623,"Modern Affair, A","Modern Affair, A (1995)",1995.0,['Romance'],405
406,624,Condition Red (Beyond the Law),Condition Red (Beyond the Law) (1995),1995.0,"['Action', 'Drama', 'Thriller']",406
407,626,"Thin Line Between Love and Hate, A","Thin Line Between Love and Hate, A (1996)",1996.0,['Comedy'],407
408,628,Primal Fear,Primal Fear (1996),1996.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",408
409,629,Rude,Rude (1995),1995.0,['Drama'],409
410,631,All Dogs Go to Heaven 2,All Dogs Go to Heaven 2 (1996),1996.0,"['Adventure', 'Animation', 'Children', 'Fantasy', 'Musical', 'Romance']",410
411,632,Land and Freedom (Tierra y libertad),Land and Freedom (Tierra y libertad) (1995),1995.0,"['Drama', 'War']",411
412,633,Denise Calls Up,Denise Calls Up (1995),1995.0,['Comedy'],412
413,634,Theodore Rex,Theodore Rex (1995),1995.0,['Comedy'],413
414,635,"Family Thing, A","Family Thing, A (1996)",1996.0,"['Comedy', 'Drama']",414
415,637,Sgt. Bilko,Sgt. Bilko (1996),1996.0,['Comedy'],415
416,638,Jack and Sarah,Jack and Sarah (1995),1995.0,['Romance'],416
417,639,Girl 6,Girl 6 (1996),1996.0,"['Comedy', 'Drama']",417
418,641,"Little Indian, Big City (Un indien dans la ville)","Little Indian, Big City (Un indien dans la ville) (1994)",1994.0,"['Adventure', 'Children', 'Comedy']",418
419,642,Roula,Roula (1995),1995.0,['Drama'],419
420,643,Peanuts - Die Bank zahlt alles,Peanuts - Die Bank zahlt alles (1996),1996.0,['Comedy'],420
421,644,Happy Weekend,Happy Weekend (1996),1996.0,['Comedy'],421
422,645,Nelly & Monsieur Arnaud,Nelly & Monsieur Arnaud (1995),1995.0,['Drama'],422
423,647,Courage Under Fire,Courage Under Fire (1996),1996.0,"['Action', 'Crime', 'Drama', 'War']",423
424,648,Mission: Impossible,Mission: Impossible (1996),1996.0,"['Action', 'Adventure', 'Mystery', 'Thriller']",424
425,649,Cold Fever (Á köldum klaka),Cold Fever (Á köldum klaka) (1995),1995.0,"['Comedy', 'Drama']",425
426,651,"Superweib, Das","Superweib, Das (1996)",1996.0,['Comedy'],426
427,652,"301, 302 (301/302)","301, 302 (301/302) (1995)",1995.0,"['Horror', 'Mystery', 'Thriller']",427
428,653,Dragonheart,Dragonheart (1996),1996.0,"['Action', 'Adventure', 'Fantasy']",428
429,655,My Mother's Courage (Mutters Courage),My Mother's Courage (Mutters Courage) (1995),1995.0,['Comedy'],429
430,657,Yankee Zulu,Yankee Zulu (1994),1994.0,"['Comedy', 'Drama']",430
431,658,Billy's Holiday,Billy's Holiday (1995),1995.0,"['Drama', 'Musical']",431
432,659,Purple Noon (Plein soleil),Purple Noon (Plein soleil) (1960),1960.0,"['Crime', 'Drama', 'Thriller']",432
433,661,James and the Giant Peach,James and the Giant Peach (1996),1996.0,"['Adventure', 'Animation', 'Children', 'Fantasy', 'Musical']",433
434,663,Kids in the Hall: Brain Candy,Kids in the Hall: Brain Candy (1996),1996.0,['Comedy'],434
435,666,All Things Fair (Lust och fägring stor),All Things Fair (Lust och fägring stor) (1995),1995.0,"['Drama', 'Romance', 'War']",435
436,667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),1996.0,['Action'],436
437,670,"World of Apu, The (Apur Sansar)","World of Apu, The (Apur Sansar) (1959)",1959.0,['Drama'],437
438,671,Mystery Science Theater 3000: The Movie,Mystery Science Theater 3000: The Movie (1996),1996.0,"['Comedy', 'Sci-Fi']",438
439,673,Space Jam,Space Jam (1996),1996.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']",439
440,674,Barbarella,Barbarella (1968),1968.0,"['Adventure', 'Comedy', 'Sci-Fi']",440
441,675,Hostile Intentions,Hostile Intentions (1994),1994.0,"['Action', 'Drama', 'Thriller']",441
442,676,They Bite,They Bite (1996),1996.0,"['Comedy', 'Horror', 'Sci-Fi']",442
443,678,Some Folks Call It a Sling Blade,Some Folks Call It a Sling Blade (1993),1993.0,"['Drama', 'Thriller']",443
444,679,"Run of the Country, The","Run of the Country, The (1995)",1995.0,['Drama'],444
445,680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution)","Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",1965.0,"['Drama', 'Mystery', 'Romance', 'Sci-Fi', 'Thriller']",445
446,682,Tigrero: A Film That Was Never Made,Tigrero: A Film That Was Never Made (1994),1994.0,"['Documentary', 'Drama']",446
447,683,"Eye of Vichy, The (Oeil de Vichy, L')","Eye of Vichy, The (Oeil de Vichy, L') (1993)",1993.0,['Documentary'],447
448,687,Country Life,Country Life (1994),1994.0,"['Drama', 'Romance']",448
449,688,Operation Dumbo Drop,Operation Dumbo Drop (1995),1995.0,"['Action', 'Adventure', 'Comedy', 'War']",449
450,691,Mrs. Winterbourne,Mrs. Winterbourne (1996),1996.0,"['Comedy', 'Romance']",450
451,693,Under the Domim Tree (Etz Hadomim Tafus),Under the Domim Tree (Etz Hadomim Tafus) (1994),1994.0,['Drama'],451
452,696,Butterfly Kiss,Butterfly Kiss (1995),1995.0,"['Drama', 'Thriller']",452
453,697,Feeling Minnesota,Feeling Minnesota (1996),1996.0,"['Drama', 'Romance']",453
454,698,Delta of Venus,Delta of Venus (1995),1995.0,['Drama'],454
455,699,To Cross the Rubicon,To Cross the Rubicon (1991),1991.0,['Drama'],455
456,700,Angus,Angus (1995),1995.0,['Comedy'],456
457,701,Daens,Daens (1992),1992.0,['Drama'],457
458,705,Cosi,Cosi (1996),1996.0,['Comedy'],458
459,707,Mulholland Falls,Mulholland Falls (1996),1996.0,"['Crime', 'Drama', 'Thriller']",459
460,708,"Truth About Cats & Dogs, The","Truth About Cats & Dogs, The (1996)",1996.0,"['Comedy', 'Romance']",460
461,709,Oliver & Company,Oliver & Company (1988),1988.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical']",461
462,710,Celtic Pride,Celtic Pride (1996),1996.0,['Comedy'],462
463,713,Of Love and Shadows,Of Love and Shadows (1994),1994.0,['Drama'],463
464,714,Dead Man,Dead Man (1995),1995.0,"['Drama', 'Mystery', 'Western']",464
465,715,"Horseman on the Roof, The (Hussard sur le toit, Le)","Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",1995.0,"['Drama', 'Romance']",465
466,716,Switchblade Sisters,Switchblade Sisters (1975),1975.0,['Crime'],466
467,719,Multiplicity,Multiplicity (1996),1996.0,['Comedy'],467
468,720,Wallace & Gromit: The Best of Aardman Animation,Wallace & Gromit: The Best of Aardman Animation (1996),1996.0,"['Adventure', 'Animation', 'Comedy']",468
469,722,"Haunted World of Edward D. Wood Jr., The","Haunted World of Edward D. Wood Jr., The (1996)",1996.0,['Documentary'],469
470,724,"Craft, The","Craft, The (1996)",1996.0,"['Drama', 'Fantasy', 'Horror', 'Thriller']",470
471,725,"Great White Hype, The","Great White Hype, The (1996)",1996.0,['Comedy'],471
472,728,Cold Comfort Farm,Cold Comfort Farm (1995),1995.0,['Comedy'],472
473,731,Heaven's Prisoners,Heaven's Prisoners (1996),1996.0,"['Crime', 'Thriller']",473
474,732,Original Gangstas,Original Gangstas (1996),1996.0,['Crime'],474
475,735,Cemetery Man (Dellamorte Dellamore),Cemetery Man (Dellamorte Dellamore) (1994),1994.0,['Horror'],475
476,738,"Garçu, Le","Garçu, Le (1995)",1995.0,['Drama'],476
477,739,Honey Moon (Honigmond),Honey Moon (Honigmond) (1996),1996.0,['Comedy'],477
478,742,Thinner,Thinner (1996),1996.0,"['Horror', 'Thriller']",478
479,743,Spy Hard,Spy Hard (1996),1996.0,['Comedy'],479
480,744,Brothers in Trouble,Brothers in Trouble (1995),1995.0,['Drama'],480
481,746,Force of Evil,Force of Evil (1948),1948.0,['Film-Noir'],481
482,747,"Stupids, The","Stupids, The (1996)",1996.0,['Comedy'],482
483,749,"Man from Down Under, The","Man from Down Under, The (1943)",1943.0,['Drama'],483
484,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),1964.0,"['Comedy', 'War']",484
485,753,"Month by the Lake, A","Month by the Lake, A (1995)",1995.0,"['Comedy', 'Drama', 'Romance']",485
486,754,Gold Diggers: The Secret of Bear Mountain,Gold Diggers: The Secret of Bear Mountain (1995),1995.0,"['Adventure', 'Children']",486
487,756,Carmen Miranda: Bananas Is My Business,Carmen Miranda: Bananas Is My Business (1994),1994.0,['Documentary'],487
488,757,Ashes of Time (Dung che sai duk),Ashes of Time (Dung che sai duk) (1994),1994.0,['Drama'],488
489,758,"Jar, The (Khomreh)","Jar, The (Khomreh) (1992)",1992.0,['Drama'],489
490,759,Maya Lin: A Strong Clear Vision,Maya Lin: A Strong Clear Vision (1994),1994.0,['Documentary'],490
491,763,"Last of the High Kings, The (a.k.a. Summer Fling)","Last of the High Kings, The (a.k.a. Summer Fling) (1996)",1996.0,"['Comedy', 'Drama']",491
